1.284639999999999986e+02,1.289660000000000082e+02,1.284550000000000125e+02,1.289010000000000105e+02,9.669000000000000000e+03
1.289019999999999868e+02,1.289739999999999895e+02,1.287139999999999986e+02,1.287199999999999989e+02,7.755000000000000000e+03
1.287189999999999941e+02,1.290629999999999882e+02,1.287069999999999936e+02,1.290550000000000068e+02,8.053000000000000000e+03
1.290560000000000116e+02,1.291160000000000139e+02,1.287980000000000018e+02,1.289590000000000032e+02,9.943000000000000000e+03
1.289619999999999891e+02,1.289799999999999898e+02,1.287920000000000016e+02,1.289290000000000020e+02,9.323000000000000000e+03
1.289389999999999930e+02,1.290879999999999939e+02,1.288379999999999939e+02,1.290879999999999939e+02,9.919000000000000000e+03
1.290970000000000084e+02,1.293089999999999975e+02,1.290689999999999884e+02,1.292319999999999993e+02,7.924000000000000000e+03
